<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.26	16:00:00	1.09175	1.09201	1.09079	1.09125	2952	0	0
2023.06.26	17:00:00	1.09127	1.09160	1.09028	1.09081	4020	0	0
2023.06.26	18:00:00	1.09081	1.09176	1.09055	1.09095	2425	0	0
2023.06.26	19:00:00	1.09094	1.09099	1.08999	1.09086	1435	0	0
2023.06.26	20:00:00	1.09085	1.09132	1.09064	1.09099	1307	0	0
2023.06.26	21:00:00	1.09099	1.09154	1.09084	1.09147	1082	0	0
2023.06.26	22:00:00	1.09147	1.09152	1.09040	1.09061	1014	0	0
2023.06.26	23:00:00	1.09060	1.09084	1.09040	1.09059	671	0	0
2023.06.27	00:00:00	1.09057	1.09078	1.09051	1.09058	149	0	14
2023.06.27	01:00:00	1.09060	1.09119	1.09060	1.09107	994	0	0
2023.06.27	02:00:00	1.09107	1.09109	1.09073	1.09096	1376	0	0
2023.06.27	03:00:00	1.09096	1.09114	1.09022	1.09044	1697	0	0
2023.06.27	04:00:00	1.09044	1.09349	1.09036	1.09240	2514	0	0
2023.06.27	05:00:00	1.09240	1.09245	1.09177	1.09229	1506	0	0
2023.06.27	06:00:00	1.09229	1.09290	1.09215	1.09266	1282	0	0
2023.06.27	07:00:00	1.09266	1.09287	1.09229	1.09231	1071	0	0
2023.06.27	08:00:00	1.09231	1.09272	1.09174	1.09177	1560	0	0
2023.06.27	09:00:00	1.09177	1.09335	1.09161	1.09309	2374	0	0
2023.06.27	10:00:00	1.09310	1.09415	1.09292	1.09394	3216	0	0
2023.06.27	11:00:00	1.09394	1.09438	1.09347	1.09395	3186	0	0
2023.06.27	12:00:00	1.09395	1.09447	1.09260	1.09408	2549	0	0
2023.06.27	13:00:00	1.09408	1.09528	1.09385	1.09515	2107	0	0
2023.06.27	14:00:00	1.09515	1.09524	1.09426	1.09446	2244	0	0
2023.06.27	15:00:00	1.09444	1.09720	1.09444	1.09652	4311	0	0
2023.06.27	16:00:00	1.09654	1.09767	1.09616	1.09660	4950	0	0
2023.06.27	17:00:00	1.09659	1.09684	1.09423	1.09488	6654	0	0
2023.06.27	18:00:00	1.09488	1.09629	1.09458	1.09599	3147	0	0
2023.06.27	19:00:00	1.09599	1.09655	1.09570	1.09589	2094	0	0
2023.06.27	20:00:00	1.09587	1.09640	1.09549	1.09619	1541	0	0
2023.06.27	21:00:00	1.09619	1.09625	1.09580	1.09597	1197	0	0
2023.06.27	22:00:00	1.09598	1.09640	1.09592	1.09626	1149	0	0
2023.06.27	23:00:00	1.09627	1.09632	1.09595	1.09604	632	0	0
2023.06.28	00:00:00	1.09604	1.09615	1.09566	1.09604	192	0	4
2023.06.28	01:00:00	1.09604	1.09625	1.09561	1.09570	777	0	1
2023.06.28	02:00:00	1.09569	1.09584	1.09545	1.09573	1038	0	0
2023.06.28	03:00:00	1.09574	1.09615	1.09528	1.09545	2097	0	0
2023.06.28	04:00:00	1.09545	1.09562	1.09462	1.09463	2687	0	0
2023.06.28	05:00:00	1.09463	1.09507	1.09421	1.09491	1648	0	0
2023.06.28	06:00:00	1.09491	1.09545	1.09486	1.09510	1052	0	0
2023.06.28	07:00:00	1.09510	1.09535	1.09463	1.09487	1083	0	0
2023.06.28	08:00:00	1.09487	1.09547	1.09468	1.09533	1167	0	0
2023.06.28	09:00:00	1.09533	1.09548	1.09360	1.09380	2424	0	0
2023.06.28	10:00:00	1.09381	1.09568	1.09381	1.09526	2716	0	0
2023.06.28	11:00:00	1.09525	1.09604	1.09455	1.09526	3282	0	0
2023.06.28	12:00:00	1.09526	1.09590	1.09445	1.09475	2760	0	0
2023.06.28	13:00:00	1.09475	1.09621	1.09454	1.09545	2204	0	0
2023.06.28	14:00:00	1.09545	1.09557	1.09375	1.09403	2481	0	0
2023.06.28	15:00:00	1.09403	1.09445	1.09259	1.09277	3574	0	0
2023.06.28	16:00:00	1.09276	1.09444	1.09236	1.09346	5460	0	0
2023.06.28	17:00:00	1.09347	1.09368	1.08969	1.08986	5889	0	0
2023.06.28	18:00:00	1.08986	1.09170	1.08980	1.09035	3975	0	0
2023.06.28	19:00:00	1.09034	1.09184	1.09031	1.09108	1953	0	0
2023.06.28	20:00:00	1.09108	1.09177	1.09099	1.09150	1731	0	0
2023.06.28	21:00:00	1.09150	1.09239	1.09150	1.09223	1239	0	0
2023.06.28	22:00:00	1.09223	1.09223	1.09138	1.09159	1405	0	0
2023.06.28	23:00:00	1.09159	1.09169	1.09111	1.09128	795	0	0
2023.06.29	00:00:00	1.09127	1.09141	1.09101	1.09131	147	0	7
2023.06.29	01:00:00	1.09138	1.09151	1.09135	1.09136	369	0	1
2023.06.29	02:00:00	1.09137	1.09186	1.09137	1.09150	510	0	0
2023.06.29	03:00:00	1.09150	1.09161	1.09011	1.09070	1440	0	0
2023.06.29	04:00:00	1.09070	1.09145	1.09058	1.09065	1619	0	0
2023.06.29	05:00:00	1.09065	1.09065	1.08932	1.08934	1711	0	0
2023.06.29	06:00:00	1.08934	1.08955	1.08904	1.08929	1309	0	0
2023.06.29	07:00:00	1.08929	1.08932	1.08807	1.08855	1372	0	0
2023.06.29	08:00:00	1.08855	1.08945	1.08839	1.08940	1948	0	0
2023.06.29	09:00:00	1.08938	1.09000	1.08896	1.08972	2640	0	0
2023.06.29	10:00:00	1.08977	1.09205	1.08977	1.09165	4721	0	0
2023.06.29	11:00:00	1.09165	1.09218	1.09105	1.09144	3032	0	0
2023.06.29	12:00:00	1.09145	1.09193	1.09115	1.09166	2012	0	0
2023.06.29	13:00:00	1.09169	1.09278	1.09164	1.09277	1920	0	0
2023.06.29	14:00:00	1.09277	1.09397	1.09258	1.09385	2024	0	0
2023.06.29	15:00:00	1.09384	1.09413	1.08732	1.08811	6587	0	0
2023.06.29	16:00:00	1.08812	1.08854	1.08602	1.08689	6392	0	0
2023.06.29	17:00:00	1.08692	1.08938	1.08689	1.08896	6497	0	0
2023.06.29	18:00:00	1.08894	1.08966	1.08787	1.08803	4122	0	0
2023.06.29	19:00:00	1.08805	1.08838	1.08686	1.08705	1965	0	0
2023.06.29	20:00:00	1.08705	1.08750	1.08683	1.08725	1174	0	0
2023.06.29	21:00:00	1.08725	1.08727	1.08656	1.08670	1391	0	0
2023.06.29	22:00:00	1.08670	1.08719	1.08666	1.08691	1088	0	0
2023.06.29	23:00:00	1.08691	1.08695	1.08627	1.08636	859	0	0
2023.06.30	00:00:00	1.08635	1.08657	1.08610	1.08638	151	0	3
2023.06.30	01:00:00	1.08640	1.08669	1.08623	1.08654	638	0	0
2023.06.30	02:00:00	1.08654	1.08680	1.08645	1.08674	445	0	0
2023.06.30	03:00:00	1.08674	1.08739	1.08635	1.08719	1614	0	0
2023.06.30	04:00:00	1.08719	1.08753	1.08602	1.08613	2419	0	0
2023.06.30	05:00:00	1.08614	1.08715	1.08609	1.08664	1434	0	0
2023.06.30	06:00:00	1.08664	1.08749	1.08657	1.08714	1247	0	0
2023.06.30	07:00:00	1.08715	1.08737	1.08681	1.08700	1097	0	0
2023.06.30	08:00:00	1.08700	1.08755	1.08670	1.08695	1148	0	0
2023.06.30	09:00:00	1.08694	1.08696	1.08566	1.08640	2428	0	0
2023.06.30	10:00:00	1.08640	1.08694	1.08533	1.08565	3427	0	0
2023.06.30	11:00:00	1.08566	1.08567	1.08354	1.08388	3354	0	0
2023.06.30	12:00:00	1.08387	1.08494	1.08354	1.08455	2437	0	0
2023.06.30	13:00:00	1.08455	1.08538	1.08409	1.08534	1985	0	0
2023.06.30	14:00:00	1.08534	1.08592	1.08490	1.08536	2001	0	0
2023.06.30	15:00:00	1.08539	1.08979	1.08531	1.08970	5366	0	0
2023.06.30	16:00:00	1.08970	1.09168	1.08962	1.09142	5997	0	0
2023.06.30	17:00:00	1.09142	1.09318	1.09086	1.09103	6898	0	0
2023.06.30	18:00:00	1.09103	1.09192	1.09066	1.09191	3948	0	0
2023.06.30	19:00:00	1.09191	1.09225	1.09121	1.09182	2628	0	0
2023.06.30	20:00:00	1.09182	1.09230	1.09098	1.09117	1694	0	0
2023.06.30	21:00:00	1.09117	1.09159	1.09105	1.09109	1398	0	0
2023.06.30	22:00:00	1.09113	1.09147	1.09092	1.09129	1550	0	0
2023.06.30	23:00:00	1.09129	1.09132	1.09076	1.09082	1268	0	0
2023.07.03	00:00:00	1.09102	1.09108	1.09061	1.09076	148	0	9
2023.07.03	01:00:00	1.09076	1.09131	1.09074	1.09100	722	0	0
2023.07.03	02:00:00	1.09101	1.09102	1.09065	1.09073	612	0	0
2023.07.03	03:00:00	1.09073	1.09096	1.09005	1.09014	1725	0	0
2023.07.03	04:00:00	1.09014	1.09177	1.09011	1.09090	2121	0	0
2023.07.03	05:00:00	1.09090	1.09106	1.09064	1.09074	1356	0	0
2023.07.03	06:00:00	1.09074	1.09137	1.09063	1.09127	931	0	0
2023.07.03	07:00:00	1.09127	1.09182	1.09125	1.09176	814	0	0
2023.07.03	08:00:00	1.09176	1.09183	1.09031	1.09033	1494	0	0
2023.07.03	09:00:00	1.09032	1.09067	1.08882	1.08901	2801	0	0
2023.07.03	10:00:00	1.08901	1.08907	1.08703	1.08753	3576	0	0
2023.07.03	11:00:00	1.08753	1.08890	1.08731	1.08863	2682	0	0
2023.07.03	12:00:00	1.08863	1.08917	1.08762	1.08900	2567	0	0
2023.07.03	13:00:00	1.08902	1.08962	1.08814	1.08920	2484	0	0
2023.07.03	14:00:00	1.08920	1.09047	1.08872	1.08994	2872	0	0
2023.07.03	15:00:00	1.08989	1.09101	1.08938	1.09088	3078	0	0
2023.07.03	16:00:00	1.09088	1.09205	1.09043	1.09126	4074	0	0
2023.07.03	17:00:00	1.09131	1.09339	1.09026	1.09067	5937	0	0
2023.07.03	18:00:00	1.09067	1.09229	1.09018	1.09181	3214	0	0
2023.07.03	19:00:00	1.09179	1.09213	1.09136	1.09156	1956	0	0
2023.07.03	20:00:00	1.09160	1.09164	1.09085	1.09085	724	0	0
2023.07.03	21:00:00	1.09085	1.09127	1.09085	1.09117	533	0	0
2023.07.03	22:00:00	1.09117	1.09119	1.09092	1.09092	368	0	0
2023.07.03	23:00:00	1.09093	1.09143	1.09088	1.09106	451	0	0
2023.07.04	00:00:00	1.09103	1.09140	1.09060	1.09104	90	0	10
2023.07.04	01:00:00	1.09104	1.09153	1.09103	1.09124	369	0	1
2023.07.04	02:00:00	1.09124	1.09149	1.09121	1.09126	517	0	0
2023.07.04	03:00:00	1.09127	1.09136	1.09086	1.09100	935	0	0
2023.07.04	04:00:00	1.09100	1.09165	1.09081	1.09106	1158	0	0
2023.07.04	05:00:00	1.09107	1.09115	1.09023	1.09057	841	0	0
2023.07.04	06:00:00	1.09056	1.09092	1.09040	1.09044	590	0	0
2023.07.04	07:00:00	1.09046	1.09055	1.09005	1.09006	1017	0	0
2023.07.04	08:00:00	1.09006	1.09010	1.08940	1.08953	1055	0	0
2023.07.04	09:00:00	1.08953	1.09148	1.08951	1.09148	1980	0	0
2023.07.04	10:00:00	1.09148	1.09148	1.08961	1.09029	2752	0	0
2023.07.04	11:00:00	1.09029	1.09045	1.08921	1.08956	2042	0	0
2023.07.04	12:00:00	1.08956	1.09031	1.08944	1.08984	1927	0	0
2023.07.04	13:00:00	1.08984	1.09037	1.08954	1.08959	1798	0	0
2023.07.04	14:00:00	1.08959	1.09021	1.08896	1.08982	1616	0	0
2023.07.04	15:00:00	1.08981	1.09011	1.08938	1.09008	1656	0	0
2023.07.04	16:00:00	1.09006	1.09011	1.08960	1.08999	1680	0	0
2023.07.04	17:00:00	1.08999	1.09077	1.08983	1.09018	1816	0	0
2023.07.04	18:00:00	1.09018	1.09026	1.08965	1.09011	1362	0	0
2023.07.04	19:00:00	1.09011	1.09013	1.08919	1.08943	1037	0	0
2023.07.04	20:00:00	1.08944	1.08972	1.08932	1.08937	378	0	0
2023.07.04	21:00:00	1.08937	1.08960	1.08867	1.08874	308	0	0
2023.07.04	22:00:00	1.08875	1.08878	1.08809	1.08834	701	0	0
2023.07.04	23:00:00	1.08833	1.08836	1.08766	1.08789	718	0	0
2023.07.05	00:00:00	1.08791	1.08818	1.08782	1.08789	348	0	5
2023.07.05	01:00:00	1.08794	1.08816	1.08773	1.08804	582	0	0
2023.07.05	02:00:00	1.08805	1.08832	1.08795	1.08823	735	0	0
2023.07.05	03:00:00	1.08824	1.08909	1.08824	1.08867	835	0	0
2023.07.05	04:00:00	1.08867	1.08871	1.08762	1.08769	1597	0	0
2023.07.05	05:00:00	1.08768	1.08783	1.08749	1.08780	1108	0	0
2023.07.05	06:00:00	1.08781	1.08795	1.08752	1.08773	721	0	0
2023.07.05	07:00:00	1.08773	1.08775	1.08751	1.08757	674	0	0
2023.07.05	08:00:00	1.08757	1.08840	1.08677	1.08814	1214	0	0
2023.07.05	09:00:00	1.08814	1.08888	1.08715	1.08826	2644	0	0
2023.07.05	10:00:00	1.08827	1.09079	1.08824	1.08866	4466	0	0
2023.07.05	11:00:00	1.08864	1.08943	1.08664	1.08879	4523	0	0
2023.07.05	12:00:00	1.08879	1.08956	1.08754	1.08941	3047	0	0
2023.07.05	13:00:00	1.08941	1.08948	1.08774	1.08781	2590	0	0
2023.07.05	14:00:00	1.08781	1.08824	1.08754	1.08790	2215	0	0
2023.07.05	15:00:00	1.08790	1.09020	1.08755	1.08943	3085	0	0
2023.07.05	16:00:00	1.08943	1.09014	1.08856	1.08914	4164	0	0
2023.07.05	17:00:00	1.08919	1.08950	1.08670	1.08738	5006	0	0
2023.07.05	18:00:00	1.08738	1.08771	1.08648	1.08671	2684	0	0
2023.07.05	19:00:00	1.08671	1.08672	1.08590	1.08607	1687	0	0
2023.07.05	20:00:00	1.08607	1.08639	1.08582	1.08598	1154	0	0
2023.07.05	21:00:00	1.08599	1.08654	1.08509	1.08534	2328	0	0
2023.07.05	22:00:00	1.08534	1.08567	1.08525	1.08550	1399	0	0
2023.07.05	23:00:00	1.08550	1.08556	1.08529	1.08538	1013	0	0
2023.07.06	00:00:00	1.08536	1.08569	1.08521	1.08556	298	0	4
2023.07.06	01:00:00	1.08556	1.08571	1.08528	1.08530	670	0	0
2023.07.06	02:00:00	1.08529	1.08563	1.08520	1.08552	700	0	0
2023.07.06	03:00:00	1.08552	1.08560	1.08462	1.08490	1605	0	0
2023.07.06	04:00:00	1.08490	1.08506	1.08428	1.08500	1777	0	0
2023.07.06	05:00:00	1.08499	1.08535	1.08459	1.08470	1308	0	0
2023.07.06	06:00:00	1.08470	1.08470	1.08399	1.08401	1227	0	0
2023.07.06	07:00:00	1.08401	1.08436	1.08337	1.08432	1756	0	0
2023.07.06	08:00:00	1.08431	1.08563	1.08415	1.08552	1832	0	0
2023.07.06	09:00:00	1.08552	1.08692	1.08530	1.08674	3102	0	0
2023.07.06	10:00:00	1.08674	1.08753	1.08521	1.08556	4332	0	0
2023.07.06	11:00:00	1.08556	1.08656	1.08454	1.08639	3838	0	0
2023.07.06	12:00:00	1.08640	1.08688	1.08600	1.08616	2844	0	0
2023.07.06	13:00:00	1.08616	1.08900	1.08614	1.08866	3835	0	0
2023.07.06	14:00:00	1.08866	1.08978	1.08833	1.08951	3346	0	0
2023.07.06	15:00:00	1.08953	1.09006	1.08583	1.08737	9375	0	0
2023.07.06	16:00:00	1.08738	1.08879	1.08672	1.08831	6817	0	0
2023.07.06	17:00:00	1.08781	1.08787	1.08337	1.08681	8297	0	0
2023.07.06	18:00:00	1.08681	1.08781	1.08582	1.08724	5094	0	0
2023.07.06	19:00:00	1.08724	1.08860	1.08707	1.08724	3420	0	0
2023.07.06	20:00:00	1.08727	1.08820	1.08723	1.08819	2211	0	0
2023.07.06	21:00:00	1.08819	1.08857	1.08773	1.08807	1829	0	0
2023.07.06	22:00:00	1.08808	1.08887	1.08807	1.08882	1566	0	0
2023.07.06	23:00:00	1.08881	1.08923	1.08851	1.08855	1112	0	0
2023.07.07	00:00:00	1.08850	1.08889	1.08850	1.08888	157	0	5
2023.07.07	01:00:00	1.08889	1.08912	1.08889	1.08912	497	0	0
2023.07.07	02:00:00	1.08912	1.08948	1.08895	1.08895	854	0	0
2023.07.07	03:00:00	1.08896	1.08911	1.08822	1.08851	1924	0	0
2023.07.07	04:00:00	1.08850	1.08913	1.08847	1.08869	1673	0	0
2023.07.07	05:00:00	1.08869	1.08884	1.08832	1.08860	1694	0	0
2023.07.07	06:00:00	1.08860	1.08916	1.08858	1.08878	1062	0	0
2023.07.07	07:00:00	1.08878	1.08951	1.08856	1.08910	749	0	0
2023.07.07	08:00:00	1.08910	1.08961	1.08864	1.08872	1806	0	0
2023.07.07	09:00:00	1.08872	1.09003	1.08811	1.08829	3236	0	0
2023.07.07	10:00:00	1.08828	1.08909	1.08716	1.08759	4065	0	0
2023.07.07	11:00:00	1.08760	1.08807	1.08669	1.08778	3410	0	0
2023.07.07	12:00:00	1.08778	1.08889	1.08698	1.08804	3680	0	0
2023.07.07	13:00:00	1.08803	1.08964	1.08778	1.08923	2512	0	0
2023.07.07	14:00:00	1.08924	1.08970	1.08874	1.08874	2515	0	0
2023.07.07	15:00:00	1.08877	1.09314	1.08745	1.09120	8695	0	0
2023.07.07	16:00:00	1.09118	1.09250	1.08953	1.09163	8956	0	0
2023.07.07	17:00:00	1.09164	1.09541	1.09097	1.09488	6339	0	0
2023.07.07	18:00:00	1.09489	1.09635	1.09446	1.09630	4073	0	0
2023.07.07	19:00:00	1.09631	1.09727	1.09630	1.09717	2680	0	0
2023.07.07	20:00:00	1.09718	1.09732	1.09663	1.09674	2147	0	0
2023.07.07	21:00:00	1.09674	1.09702	1.09656	1.09674	1626	0	0
2023.07.07	22:00:00	1.09674	1.09696	1.09631	1.09666	1701	0	0
2023.07.07	23:00:00	1.09671	1.09694	1.09643	1.09643	1100	0	0
2023.07.10	00:00:00	1.09592	1.09672	1.09572	1.09652	231	0	9
2023.07.10	01:00:00	1.09652	1.09697	1.09652	1.09663	830	0	0
2023.07.10	02:00:00	1.09663	1.09679	1.09622	1.09670	681	0	0
2023.07.10	03:00:00	1.09670	1.09688	1.09567	1.09641	1549	0	0
2023.07.10	04:00:00	1.09642	1.09693	1.09571	1.09601	2160	0	0
2023.07.10	05:00:00	1.09604	1.09631	1.09563	1.09604	1896	0	0
2023.07.10	06:00:00	1.09604	1.09622	1.09528	1.09558	1394	0	0
2023.07.10	07:00:00	1.09558	1.09580	1.09526	1.09529	1507	0	0
2023.07.10	08:00:00	1.09529	1.09563	1.09461	1.09462	1818	0	0
2023.07.10	09:00:00	1.09462	1.09548	1.09451	1.09504	2357	0	0
2023.07.10	10:00:00	1.09504	1.09655	1.09484	1.09545	2856	0	0
2023.07.10	11:00:00	1.09545	1.09657	1.09528	1.09648	2174	0	0
2023.07.10	12:00:00	1.09645	1.09733	1.09608	1.09618	2608	0	0
2023.07.10	13:00:00	1.09618	1.09651	1.09546	1.09594	2115	0	0
2023.07.10	14:00:00	1.09594	1.09620	1.09532	1.09538	2283	0	0
2023.07.10	15:00:00	1.09538	1.09582	1.09434	1.09469	3454	0	0
2023.07.10	16:00:00	1.09469	1.09712	1.09469	1.09668	4691	0	0
2023.07.10	17:00:00	1.09668	1.09802	1.09664	1.09747	4496	0	0
2023.07.10	18:00:00	1.09747	1.09928	1.09747	1.09898	3249	0	0
2023.07.10	19:00:00	1.09898	1.09912	1.09824	1.09892	2039	0	0
2023.07.10	20:00:00	1.09892	1.09966	1.09874	1.09951	1782	0	0
2023.07.10	21:00:00	1.09951	1.09993	1.09912	1.09990	1628	0	0
2023.07.10	22:00:00	1.09990	1.10003	1.09963	1.09980	1256	0	0
2023.07.10	23:00:00	1.09982	1.10015	1.09969	1.10012	720	0	0
2023.07.11	00:00:00	1.10013	1.10014	1.09929	1.09997	190	0	2
2023.07.11	01:00:00	1.09997	1.10027	1.09993	1.10012	528	0	1
2023.07.11	02:00:00	1.10012	1.10059	1.10012	1.10053	574	0	0
2023.07.11	03:00:00	1.10053	1.10086	1.10014	1.10065	1466	0	0
2023.07.11	04:00:00	1.10065	1.10130	1.10056	1.10093	1687	0	0
2023.07.11	05:00:00	1.10093	1.10201	1.10061	1.10188	1749	0	0
2023.07.11	06:00:00	1.10188	1.10193	1.10121	1.10173	1619	0	0
2023.07.11	07:00:00	1.10173	1.10202	1.10151	1.10197	1210	0	0
2023.07.11	08:00:00	1.10197	1.10221	1.10060	1.10070	1984	0	0
2023.07.11	09:00:00	1.10074	1.10272	1.10074	1.10215	3413	0	0
2023.07.11	10:00:00	1.10215	1.10230	1.10075	1.10081	3822	0	0
2023.07.11	11:00:00	1.10081	1.10155	1.10021	1.10024	2576	0	0
2023.07.11	12:00:00	1.10026	1.10085	1.09971	1.10062	2690	0	0
2023.07.11	13:00:00	1.10062	1.10127	1.10038	1.10060	1989	0	0
2023.07.11	14:00:00	1.10060	1.10063	1.09831	1.09838	2411	0	0
2023.07.11	15:00:00	1.09838	1.09904	1.09770	1.09818	3164	0	0
2023.07.11	16:00:00	1.09819	1.09937	1.09794	1.09871	4167	0	0
2023.07.11	17:00:00	1.09871	1.09932	1.09783	1.09900	3871	0	0
2023.07.11	18:00:00	1.09900	1.09947	1.09863	1.09917	2741	0	0
2023.07.11	19:00:00	1.09917	1.10032	1.09910	1.10025	1854	0	0
2023.07.11	20:00:00	1.10025	1.10091	1.10021	1.10067	1535	0	0
2023.07.11	21:00:00	1.10067	1.10076	1.09975	1.09991	1181	0	0
2023.07.11	22:00:00	1.09991	1.10074	1.09991	1.10062	1260	0	0
2023.07.11	23:00:00	1.10062	1.10087	1.10049	1.10082	776	0	0
2023.07.12	00:00:00	1.10078	1.10086	1.10012	1.10064	260	0	1
2023.07.12	01:00:00	1.10063	1.10121	1.10063	1.10120	429	0	0
2023.07.12	02:00:00	1.10120	1.10143	1.10111	1.10137	610	0	0
2023.07.12	03:00:00	1.10137	1.10215	1.10120	1.10186	2024	0	0
2023.07.12	04:00:00	1.10186	1.10318	1.10184	1.10271	2304	0	0
2023.07.12	05:00:00	1.10272	1.10335	1.10251	1.10312	1966	0	0
2023.07.12	06:00:00	1.10311	1.10314	1.10265	1.10296	1446	0	0
2023.07.12	07:00:00	1.10296	1.10367	1.10292	1.10361	973	0	0
2023.07.12	08:00:00	1.10361	1.10362	1.10253	1.10260	1816	0	0
2023.07.12	09:00:00	1.10260	1.10353	1.10204	1.10226	2473	0	0
2023.07.12	10:00:00	1.10225	1.10298	1.10219	1.10273	3024	0	0
2023.07.12	11:00:00	1.10273	1.10304	1.10215	1.10221	2293	0	0
2023.07.12	12:00:00	1.10221	1.10279	1.10183	1.10247	2237	0	0
2023.07.12	13:00:00	1.10247	1.10253	1.10184	1.10220	2030	0	0
2023.07.12	14:00:00	1.10220	1.10247	1.10137	1.10150	2571	0	0
2023.07.12	15:00:00	1.10149	1.10719	1.10149	1.10583	8876	0	0
2023.07.12	16:00:00	1.10583	1.11005	1.10564	1.10980	8137	0	0
2023.07.12	17:00:00	1.10980	1.11235	1.10888	1.11203	7261	0	0
2023.07.12	18:00:00	1.11203	1.11254	1.11105	1.11220	4658	0	0
2023.07.12	19:00:00	1.11221	1.11336	1.11203	1.11319	3697	0	0
2023.07.12	20:00:00	1.11319	1.11325	1.11244	1.11297	2632	0	0
2023.07.12	21:00:00	1.11300	1.11400	1.11279	1.11383	2288	0	0
2023.07.12	22:00:00	1.11383	1.11403	1.11333	1.11370	1609	0	0
2023.07.12	23:00:00	1.11369	1.11379	1.11290	1.11298	1221	0	0
2023.07.13	00:00:00	1.11279	1.11336	1.11241	1.11286	354	0	2
2023.07.13	01:00:00	1.11296	1.11369	1.11290	1.11352	1454	0	0
2023.07.13	02:00:00	1.11351	1.11406	1.11339	1.11406	1030	0	0
2023.07.13	03:00:00	1.11406	1.11450	1.11377	1.11381	1795	0	0
2023.07.13	04:00:00	1.11381	1.11454	1.11364	1.11448	1869	0	0
2023.07.13	05:00:00	1.11448	1.11475	1.11392	1.11460	1794	0	0
2023.07.13	06:00:00	1.11460	1.11487	1.11422	1.11456	1229	0	0
2023.07.13	07:00:00	1.11457	1.11485	1.11406	1.11409	1073	0	0
2023.07.13	08:00:00	1.11409	1.11432	1.11297	1.11309	2060	0	0
2023.07.13	09:00:00	1.11309	1.11500	1.11307	1.11485	3526	0	0
2023.07.13	10:00:00	1.11484	1.11576	1.11361	1.11553	4348	0	0
2023.07.13	11:00:00	1.11553	1.11700	1.11502	1.11608	3785	0	0
2023.07.13	12:00:00	1.11609	1.11746	1.11549	1.11726	2915	0	0
2023.07.13	13:00:00	1.11727	1.11736	1.11594	1.11714	2503	0	0
2023.07.13	14:00:00	1.11714	1.11778	1.11685	1.11744	2241	0	0
2023.07.13	15:00:00	1.11744	1.11895	1.11615	1.11794	7192	0	0
2023.07.13	16:00:00	1.11796	1.11950	1.11762	1.11942	6071	0	0
2023.07.13	17:00:00	1.11943	1.11959	1.11804	1.11958	5001	0	0
2023.07.13	18:00:00	1.11958	1.11965	1.11858	1.11927	3574	0	0
2023.07.13	19:00:00	1.11927	1.12089	1.11917	1.12058	2629	0	0
2023.07.13	20:00:00	1.12058	1.12184	1.12022	1.12156	2037	0	0
2023.07.13	21:00:00	1.12156	1.12225	1.12130	1.12224	1874	0	0
2023.07.13	22:00:00	1.12224	1.12272	1.12193	1.12263	1853	0	0
2023.07.13	23:00:00	1.12262	1.12278	1.12240	1.12258	824	0	0
2023.07.14	00:00:00	1.12258	1.12258	1.12124	1.12240	861	0	7
2023.07.14	01:00:00	1.12241	1.12297	1.12225	1.12244	1084	0	0
2023.07.14	02:00:00	1.12244	1.12278	1.12215	1.12232	1138	0	0
2023.07.14	03:00:00	1.12232	1.12247	1.12133	1.12227	2337	0	0
2023.07.14	04:00:00	1.12227	1.12337	1.12220	1.12330	2875	0	0
2023.07.14	05:00:00	1.12330	1.12384	1.12311	1.12353	1929	0	0
2023.07.14	06:00:00	1.12353	1.12430	1.12336	1.12413	1531	0	0
2023.07.14	07:00:00	1.12413	1.12413	1.12326	1.12329	1264	0	0
2023.07.14	08:00:00	1.12329	1.12354	1.12184	1.12192	2179	0	0
2023.07.14	09:00:00	1.12198	1.12256	1.12055	1.12101	3193	0	0
2023.07.14	10:00:00	1.12100	1.12217	1.12041	1.12216	3122	0	0
2023.07.14	11:00:00	1.12215	1.12359	1.12212	1.12312	2842	0	0
2023.07.14	12:00:00	1.12312	1.12449	1.12260	1.12266	2812	0	0
2023.07.14	13:00:00	1.12266	1.12266	1.12153	1.12202	2971	0	0
2023.07.14	14:00:00	1.12202	1.12342	1.12194	1.12242	2737	0	0
2023.07.14	15:00:00	1.12242	1.12271	1.12102	1.12257	4405	0	0
2023.07.14	16:00:00	1.12257	1.12440	1.12175	1.12395	4675	0	0
2023.07.14	17:00:00	1.12398	1.12444	1.12151	1.12417	9518	0	0
2023.07.14	18:00:00	1.12416	1.12442	1.12349	1.12355	3167	0	0
2023.07.14	19:00:00	1.12355	1.12430	1.12330	1.12394	2152	0	0
2023.07.14	20:00:00	1.12395	1.12396	1.12264	1.12341	1863	0	0
2023.07.14	21:00:00	1.12341	1.12365	1.12315	1.12340	1339	0	0
2023.07.14	22:00:00	1.12340	1.12340	1.12258	1.12260	1755	0	0
2023.07.14	23:00:00	1.12260	1.12293	1.12223	1.12225	1167	0	0
2023.07.17	00:00:00	1.12296	1.12338	1.12224	1.12289	267	0	21
2023.07.17	01:00:00	1.12289	1.12315	1.12245	1.12255	943	0	0
2023.07.17	02:00:00	1.12255	1.12293	1.12232	1.12272	1407	0	0
2023.07.17	03:00:00	1.12272	1.12295	1.12230	1.12245	1433	0	0
2023.07.17	04:00:00	1.12248	1.12272	1.12171	1.12179	2229	0	0
2023.07.17	05:00:00	1.12178	1.12279	1.12146	1.12264	1613	0	0
